genre,playlist_name,playlist_id,track_name,artists,track_id,album,album_release,popularity,duration_ms
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",7MmG8p0F9N3C4AXdK6o6Eb,Motion,2014-10-31,86,227266
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,i wanna fa,Smidjal,5PphJU3275tfQDqSZOv8IX,i wanna fa,2025-07-25,38,124335
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Wild Ones (feat. Sia),"Flo Rida, Sia",1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones,2012-06-22,81,232946
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Energy,Tolou,4O31bgaZWxZkF3uHrdyavg,Energy,2025-10-03,46,182508
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,The One That Got Away,Katy Perry,3oL3XRtkP1WVbMxf7dtTdu,Teenage Dream: The Complete Confection,2012-03-12,74,227333
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",4QNpBfC0zvjKqPJcyqBy9W,Planet Pit (Deluxe Version),2011-06-17,87,252306
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Top Floor,Paul James,6WcVspRjw1XsKy2X2Zrwdk,Top Floor,2025-10-31,34,93119
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,E.T.,"Katy Perry, Kanye West",36ux3YuUsGTWPT8fXclS45,Teenage Dream: The Complete Confection,2012-03-12,69,229573
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,lady like you,The Sonic Universe,1gunz0UrnZo2awUJhoHBdd,lady like you,2025-10-24,33,212983
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Problem,"Ariana Grande, Iggy Azalea",7vS3Y0IKjde7Xg85LWIEdP,My Everything (Deluxe),2014-08-22,79,193920
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,LIFESTYLE,"Paul James, Sweezy",1F9gNK8fNb4QPGLkYm8BLK,LIFESTYLE,2025-05-09,39,181893
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Pound The Alarm,Nicki Minaj,0LohatbcUXRauoeMlR1jnS,Pink Friday ... Roman Reloaded,2011-01-01,60,205640
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Maps,Maroon 5,4gbVRS8gloEluzf0GzDOFc,V,2014-09-02,85,189960
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,A Mess a Mess,"Vi City, Gabby Zeke",28x1ym0z8Qyy8j44YVSYvv,American Clay (The Soundtrack),2025-09-28,42,110837
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Evacuate The Dancefloor - Radio Edit,Cascada,360ZhWvMnyXKYFG9Mqsm89,Evacuate The Dancefloor,2009,67,205884
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,THICK CHICK,Robbie Tripp,5HKpOxDX7wbs9MYGwKmKA0,SOUTHWEST SUPERSTAR,2025-10-10,33,150134
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Break Free,"Ariana Grande, Zedd",12KUFSHFgT0XCoiSlvdQi4,My Everything (Deluxe),2014-08-22,82,214840
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Safe And Sound,Capital Cities,6Z8R6UsFuGXGtiIxiD8ISb,In A Tidal Wave Of Mystery (Deluxe Edition),2013,13,192789
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Stay The Night - Featuring Hayley Williams Of Paramore,"Zedd, Hayley Williams",2QtJA4gbwe1AcanB2p21aP,Clarity (Deluxe),2012,68,217346
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,The Last Summer on Earth,Oz Liron,5RCIyUJHqdRAra1eFZh57G,The Last Summer on Earth,2025-10-31,24,184338
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Only Girl (In The World),Rihanna,2ENexcMEMsYk0rVJigVD3i,Loud,2010-01-01,86,235493
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,27,Rilan,2J2xAKZMNfF1iMStSTveBm,27,2025-10-31,43,185711
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Sk8er Boi,Avril Lavigne,00Mb3DuaIH1kjrwOku9CGU,Let Go,2002-06-04,79,204000
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,IN YOUR EYES,Daphna Ziman,00Pzg80bDyxh98v2ncRASN,IN YOUR EYES,2025-10-02,37,135144
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Titanium (feat. Sia),"David Guetta, Sia",0lHAMNU8RGiIObScrsRgmP,Nothing but the Beat 2.0,2011-08-24,72,245040
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,I Cry,Naomi Jane,765ck6eUsnqjq5UlDdpYjr,I Cry,2025-10-31,45,193274
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Flo Rida, Nicki Minaj",63rbP24OzfaQCJjsHWZXnY,Nothing but the Beat 2.0,2011-08-24,67,210093
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Whistle,Flo Rida,3bC1ahPIYt1btJzSSEyyrF,Wild Ones,2012-06-22,78,224653
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,elastic,"Garrett Zoukis, ADÉ",7AdTE7ZVqbYt6eDFjTy5m6,elastic,2025-10-24,39,158766
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,International Love (feat. Chris Brown),"Pitbull, Chris Brown",62zFEHfAYl5kdHYOivj4BC,Planet Pit (Deluxe Version),2011-06-17,81,227280
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Neon Hong Kong,"Riff Raff, Ku$h Drifter, YNG BNZO",7r77HtzOYwh8e2diiRzVeT,Welcome To Shaolin,2025-01-17,45,182118
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,On The Floor - Radio Edit,"Jennifer Lopez, Pitbull",0Oe49j06Bjrxs8PltuVeaW,On The Floor,2011-02-18,74,230906
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Applause,Lady Gaga,5ka2ajep9OAvU5Sgduhiex,ARTPOP,2013-11-11,79,212333
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Fade,Shelita,3Vd5LhtK4BdKF1xv2m9Jvn,Fade,2025-08-15,41,225500
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Kiss You,One Direction,4My8w8AA1JpG6E5SiAPvJL,Take Me Home (Expanded Edition),2012-11-12,72,182866
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Roar,Katy Perry,27tNWlhdAryQY04Gb2ZhUI,PRISM,2013-01-01,79,223546
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Lady Shady,Justina Valentine,1rnlaw43OcQ0qrQvBw6fl1,Lady Shady,2023-11-17,39,185225
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child,2012-09-14,82,212862
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Me And My Broken Heart,Rixton,1oew3nFNY3vMacJAsvry0S,Let The Road,2014-01-01,76,193733
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,#thatPOWER,"will.i.am, Justin Bieber",01TuObJVd7owWchVRuQbQw,#willpower (Deluxe),2013-01-01,68,279506
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,I Knew You Were Trouble (Taylor's Version),Taylor Swift,6AtZLIzUINvExIUy4QhdjP,Red (Taylor's Version),2021-11-12,71,219760
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Beauty And A Beat,"Justin Bieber, Nicki Minaj",6QFCMUUq1T2Vf5sFUXcuQ7,Believe,2012-01-01,84,227986
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,5YqltLsjdqFtvqE7Nrysvs,Red (Taylor's Version),2021-11-12,71,193146
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Confident,"Justin Bieber, Chance the Rapper",5Isz0twJeFdduOQEFQLezv,Journals,2014-05-13,67,248133
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Never Knew I Needed,Ne-Yo,1WR2dFlsMc2aEFC2sDLeZG,The Princess and the Frog,2009-01-01,0,217013
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Work Out,J. Cole,2wAJTrFhCnQyNSD3oUgTZO,Cole World: The Sideline Story,2011-09-27,80,235320
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Same Old Love,Selena Gomez,6ZANrVuAMp2rpjhfbOuJly,Revival (Deluxe),2015-10-09,70,229080
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Try,P!nk,1jF7IL57ayN4Ity3jQqGu0,The Truth About Love,2012-09-18,82,247911
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,What Do You Mean?,Justin Bieber,4B0JvthVoAAuygILe3n4Bs,Purpose (Deluxe),2015-11-13,83,205680
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Sunshower,ARADIA,7r2dzOJmihC26x05CPP4Aj,Sunshower,2025-11-07,31,256875
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Since U Been Gone,Kelly Clarkson,3iJTbZDSnZ676y5qObWDm0,Since U Been Gone,2005-01-01,47,188960
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,"Right Here, Right Now","High School Musical Cast, Vanessa Hudgens, Zac Efron, Disney",1jXqExfkPbq7sXJgsknN2w,High School Musical 3: Senior Year,2008-01-01,9,237733
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Best Song Ever,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,Midnight Memories (Deluxe),2013-11-25,76,200111
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Into You,Ariana Grande,2meEiZKWkiN28gITzFwQo5,Dangerous Woman,2016-05-20,3,244453
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Nothin' on You (feat. Bruno Mars),"B.o.B, Bruno Mars",59dLtGBS26x7kc0rHbaPrq,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,84,268320
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Clarity,"Zedd, Foxes",1K7ClhuA2MspeF8pFnh3Mn,Best Of The 10's: Dance,2019-12-27,34,271426
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Low (feat. T-Pain),"Flo Rida, T-Pain",0CAfXk7DXMnon4gLudAp7J,Mail on Sunday,2008-03-17,84,231400
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Rolling in the Deep,Adele,1c8gk2PeTE04A1pIDH9YMk,21,2011-01-24,79,228093
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,PURIFICATION,Myka,6WK60Y3i6xgpYLIcXTRVMG,PURIFICATION,2025-11-07,33,126620
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Mirrors,Justin Timberlake,4rHZZAmHpZrA3iH5zx8frV,The 20/20 Experience (Deluxe Version),2013-03-15,83,485598
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,One Less Lonely Girl,Justin Bieber,69ghzc538EQSVon2Gm3wrr,My World,2009-01-01,72,229106
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,THE STAR LOUNGE,MAB,4ykmB33NCfkI6OI08IaMwR,THE STAR LOUNGE,2025-05-22,41,153625
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Mr. Brightside,The Killers,7oK9VyNzrYvRFo7nQEYkWN,Hot Fuss,2004-06-15,8,222586
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",3bidbhpOYeV4knp8AIu8Xn,The Heist,2012-10-09,79,258342
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,The Way,"Ariana Grande, Mac Miller",06EL94D0TA27Ik0Ke5usbj,Yours Truly,2013-01-01,72,227026
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,What the Hell,Avril Lavigne,10zycm3kRmxg5etQ8Qhpq4,What the Hell,2011-01-07,0,219653
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,This Love,Maroon 5,6ECp64rv50XVz93WvxXMGF,Songs About Jane: 10th Anniversary Edition,2002,87,206200
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Still into You,Paramore,1yjY7rpaAQvKwpdUliHx0d,Paramore,2013-04-05,83,216013
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Some Nights,fun.,6t6oULCRS6hnI7rm0h5gwl,Some Nights,2012-02-21,69,277040
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,What Makes You Beautiful,One Direction,4cluDES4hQEUhmXj6TXkSo,Up All Night,2012-05-25,84,199986
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Treasure,Bruno Mars,55h7vJchibLdUkxdlX3fK7,Unorthodox Jukebox,2012-12-07,81,178560
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Billionaire (feat. Bruno Mars),"Travie McCoy, Bruno Mars",2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),2010-03-09,71,211160
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Rocketeer,"Far East Movement, Ryan Tedder, Ruff Loaderz",45sDIKapDyxPl307QpEAwl,Free Wired,2010-01-01,70,211253
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Live While We're Young,One Direction,6xzQyj2RwNB839HTJNFC75,Live While We're Young,2012-09-28,0,198946
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Boyfriend,Big Time Rush,1rKBOL9kJfX1Y4C3QaOvRH,BTR,2010-10-11,62,201040
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Classic,MKTO,6FE2iI43OZnszFLuLtvvmg,MKTO,2012,79,175426
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,This Love,Maroon 5,5zF2zGPkL6Ipsn9AfAK6RP,Songs About Jane,2002-06-25,1,206200
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,I Want It That Way,Backstreet Boys,6e40mgJiCid5HRAGrbpGA6,The Hits--Chapter One,2001-10-23,66,213600
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Year 3000,Jonas Brothers,4zP7ADsgJgHGY6VzxbNp1z,Music From Chasing Happiness,2019-05-09,57,201960
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Live While We're Young,One Direction,6Vh03bkEfXqekWp7Y1UBRb,Take Me Home (Expanded Edition),2012-11-12,73,200213
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Whatcha Say,Jason Derulo,67T6l4q3zVjC5nZZPXByU8,Jason Derulo,2010-02-24,69,221253
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Boyfriend,Justin Bieber,3UGIZ8qcrMTwzLbx6Kttqt,Believe,2012-01-01,77,171333
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Everybody Talks,Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,Picture Show,2012-01-01,79,177280
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",7a86XRg84qjasly9f6bPSD,Some Nights,2012-02-21,75,250626
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,My Life Would Suck Without You,Kelly Clarkson,4Dm32oO01YpIubCHaAtKkN,All I Ever Wanted,2009-03-06,66,211493
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,One Last Time,Ariana Grande,7xoUc6faLbCqZO6fQEYprd,My Everything (Deluxe),2014-08-22,86,197266
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,You and I,Shawnii2x,5Tw2OHY6LqWa57N9iiKi6g,You and I,2025-10-21,39,115353
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,That's What I Like,Bruno Mars,0KKkJNfGyhkQ5aFogxQAPU,24K Magic,2016-11-17,89,206693
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,The Lazy Song,Bruno Mars,1ExfPZEiahqhLyajhybFeS,Doo-Wops & Hooligans,2010-05-11,74,189109
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Animal,Neon Trees,1fBl642IhJOE5U319Gy2Go,Habits,2010-01-01,73,212293
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,New Rules,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,Dua Lipa (Deluxe),2017-06-02,82,209320
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Love Story (Taylor’s Version),Taylor Swift,3CeCwYWvdfXbZLXFhBrbnf,Love Story (Taylor’s Version),2021-02-12,77,235766
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Fireflies,Owl City,3DamFFqW32WihKkTVlwTYQ,Ocean Eyes,2009-01-01,79,228346
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Story of My Life,One Direction,4nVBt6MZDDP6tRVdQTgxJg,Midnight Memories (Deluxe),2013-11-25,85,245490
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Say You're Just a Friend (feat. Flo Rida),"Austin Mahone, Flo Rida",1qzrXebgUeRjCagXFNECHe,Say You're Just a Friend (feat. Flo Rida),2014,0,182526
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Rumour Has It,Adele,2A73XBDBQgmdXO8VsXPWIs,21,2011-01-24,67,223266
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Our Song,Taylor Swift,15DeqWWQB4dcEWzJg15VrN,Taylor Swift,2006-10-24,68,201106
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Give Your Heart a Break,Demi Lovato,3sP3c86WFjOzHHnbhhZcLA,Unbroken,2011-01-01,73,205346
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Keep Your Head Up,Andy Grammer,4Jz4bjXeiF2SXVj9P4YfY5,Andy Grammer,2011-06-14,1,189933
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Replay,Zendaya,7d1CFwrBmH34gmS0Hkbfbt,Zendaya,2013-01-01,65,209186
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Fine By Me,Andy Grammer,4wTChU0tU44TAMC0xcQizi,Andy Grammer,2011-06-14,0,172893
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Locked out of Heaven,Bruno Mars,3w3y8KPTfNeOKPiqUTakBh,Unorthodox Jukebox,2012-12-07,89,233478
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Ho Hey,The Lumineers,0W4Kpfp1w2xkY3PrV714B7,The Lumineers,2012-04-03,5,163133
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Grenade,Bruno Mars,2tJulUYLDKOg9XrtVkMgcJ,Doo-Wops & Hooligans,2010-05-11,78,222091
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Really Don't Care,"Demi Lovato, Cher Lloyd",5vTPxzm4h2bY9rYyVrGEU5,Demi,2013-01-01,69,201600
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,I Don’t Need To Say - Radio Edit,The New Citizen Kane,72ISNZV7IkPXM7odr9Cehl,I Don't Need To Say,2025-10-10,33,210421
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Without You (feat. Usher),"David Guetta, USHER",1tAutlhI9FwnKn7fVgmd5P,Nothing but the Beat 2.0,2011-08-24,70,208133
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,It Girl,Jason Derulo,4fINc8dnfcz7AdhFYVA4i7,Future History (Deluxe Edition),2011-09-16,71,192200
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Replay,Iyaz,5vlEg2fT4cFWAqU5QptIpQ,Replay,2009-08-11,68,182306
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,I Like It Like That (feat. New Boyz),"Hot Chelle Rae, New Boyz",6eFahAdQgABBj1XOM99cBG,Whatever,2011-11-25,56,188200
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,boyfriend (with Social House),"Ariana Grande, Social House",0Ryd8975WihbObpp5cPW1t,boyfriend,2019-08-02,80,186106
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Haven't Met You Yet,Michael Bublé,4fIWvT19w9PR0VVBuPYpWA,Crazy Love,2009-10-06,71,244586
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Empire State Of Mind,"JAY-Z, Alicia Keys",3xkxcbnc7G3XYuZt6eUnI5,The Hits Collection Volume One (Deluxe),2010-11-22,51,277106
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Set Fire to the Rain,Adele,73CMRj62VK8nUS4ezD2wvi,21,2011-01-24,79,242973
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Miss Movin' On,Fifth Harmony,0gL0Xf8CN95HmgfEYYLRZV,Miss Movin' On,2013-07-16,57,193733
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Rude,MAGIC!,6RtPijgfPKROxEzTHNRiDp,Don't Kill the Magic,2014-06-25,84,224849
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",4356Typ82hUiFAynbLYbPn,Raymond v Raymond (Expanded Edition),2010-03-30,84,220800
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Hotel Room Service,Pitbull,0OPyDgTRuIdCJ9B4bYSths,Pitbull Starring In Rebelution,2009-08-27,77,237600
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Treat You Better,Shawn Mendes,3QGsuHI8jO1Rx4JWLUh9jd,Illuminate,2017-04-20,86,187973
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Sunroof,"Nicky Youre, hey daisy",4h4QlmocP3IuwYEj2j14p8,Sunroof,2021-12-03,6,163025
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Cake By The Ocean,DNCE,76hfruVvmfQbw0eYn1nmeC,DNCE,2016-11-18,82,219146
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,IDGAF,Dua Lipa,76cy1WJvNGJTj78UqeA5zr,Dua Lipa (Deluxe),2017-06-02,78,217946
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Summer,Calvin Harris,6YUTL4dYpB9xZO5qExPf05,Motion,2014-10-31,82,222533
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Kiss Me Thru The Phone,"Soulja Boy, Sammie",2q4rjDy9WhaN3o9MvDbO21,iSouljaBoyTellem,2008-01-01,81,193386
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,I Love It (feat. Charli XCX),"Icona Pop, Charli xcx",6HZ9VeI5IRFCNQLXhpF4bq,THIS IS... ICONA POP,2013-08-23,75,157152
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Baby,"Justin Bieber, Ludacris",6epn3r7S14KUqlReYr77hA,My World 2.0,2010-01-01,84,214240
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Ain't It Fun,Paramore,3yrvQHw6pQemsrCQEpMnKv,Paramore (Deluxe Edition),2013-04-09,63,296520
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Brokenhearted,Karmin,4urcG6Nfubqsuqy3juMjBi,Hello,2012-05-07,61,227146
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Catch My Breath,Kelly Clarkson,5qxPabNDnJQ551Tf4v6k3j,Greatest Hits - Chapter One,2012-11-19,53,250386
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Payphone - Edit,"Maroon 5, Wiz Khalifa",4cdgQp78RyRzI04Bmw8o44,Overexposed (Deluxe),2012-01-01,46,231373
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Someone Like You,Adele,1zwMYTA5nlNjZxYrvBB2pV,21,2011-01-24,79,285240
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Friday I'm in Love,The Cure,263aNAQCeFSWipk896byo6,Wish,1992-04-21,70,214400
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Already Gone,Kelly Clarkson,4fq2YUONcgrCJ2SPndSeKC,All I Ever Wanted,2009-03-06,56,281560
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,I Gotta Feeling,Black Eyed Peas,4kLLWz7srcuLKA7Et40PQR,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],2009-01-01,83,289133
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Telephone,"Lady Gaga, Beyoncé",7rl7ao5pb9BhvAzPdWStxi,The Fame Monster (Deluxe Edition),2009-08-05,79,220626
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Apologize,"Timbaland, OneRepublic",6ucR4KfvsBFWCMVFDvyKKl,Shock Value,2007-04-02,75,184400
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Down,"Jay Sean, Lil Wayne",6cmm1LMvZdB5zsCwX5BjqE,All Or Nothing,2009-01-01,81,212506
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz",6CjtS2JZH9RkDz5UVInsa9,The Heist,2012-10-09,78,235613
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Viva La Vida,Coldplay,1mea3bSkSGXuIRvnydlB5b,Viva La Vida or Death and All His Friends,2008-06-06,87,242373
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,"Hey, Soul Sister",Train,4HlFJV71xXKIGcU3kRyttv,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,82,216773
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Ain't It Fun,Paramore,1j8z4TTjJ1YOdoFEDwJTQa,Paramore,2013-04-05,77,296520
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,There's Nothing Holdin' Me Back,Shawn Mendes,7JJmb5XwzOO8jgpou264Ml,Illuminate (Deluxe),2017-04-20,87,199440
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,The Sweet Escape,"Gwen Stefani, Akon",66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,2006-01-01,77,246466
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Rock That Body,Black Eyed Peas,74hXqhE6afQeZFPNcG0M6Q,The Beginning & The Best Of The E.N.D. (International Mega-Deluxe Version),2010-01-01,59,269253
c,White girl bangers🤭,60LCaGVRasT3oZ9slfyoDG,Obsessed,Mariah Carey,0ekPOYOJPlwgTRS1ktn2aW,Memoirs of an imperfect Angel,2009-09-28,56,242200
